function_name,function_type,dimension,point_index,point,multiindex,order,encoded_degree,exact_value,predicted_value,abs_error,squared_error
mixed_3d,mixed,3,3,"0.67377279944082857;-0.41076969478797715;0.2699164674886213","2,2,1",5,5.221,0.041291933539131187,0.041291933539131173,1.3877787807814457E-17,1.9259299443872359E-34
mixed_3d,mixed,3,3,"0.67377279944082857;-0.41076969478797715;0.2699164674886213","2,3,0",5,5.230,0.62923605935941096,0.62923605935941129,3.3306690738754696E-16,1.1093356479670479E-31
mixed_3d,mixed,3,3,"0.67377279944082857;-0.41076969478797715;0.2699164674886213","3,0,2",5,5.302,-0.15644958865451369,-0.15644958865451375,5.5511151231257827E-17,3.0814879110195774E-33
mixed_3d,mixed,3,3,"0.67377279944082857;-0.41076969478797715;0.2699164674886213","3,1,1",5,5.311,0.43733950742861116,0.43733950742861116,0,0
mixed_3d,mixed,3,3,"0.67377279944082857;-0.41076969478797715;0.2699164674886213","3,2,0",5,5.320,0.59976700526546589,0.59976700526546578,1.1102230246251565E-16,1.2325951644078309E-32
mixed_3d,mixed,3,3,"0.67377279944082857;-0.41076969478797715;0.2699164674886213","4,0,1",5,5.401,-0.76640568453799285,-0.76640568453799274,1.1102230246251565E-16,1.2325951644078309E-32
mixed_3d,mixed,3,3,"0.67377279944082857;-0.41076969478797715;0.2699164674886213","4,1,0",5,5.410,1.075512148495726,1.0755121484957257,2.2204460492503131E-16,4.9303806576313238E-32
mixed_3d,mixed,3,3,"0.67377279944082857;-0.41076969478797715;0.2699164674886213","5,0,0",5,5.500,1.6577546622151274,1.6577546622151274,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,0,1",1,1.001,0.11169927127603718,0.1116992712760371,8.3266726846886741E-17,6.9333477997940491E-33
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,1,0",1,1.010,0.28691202411171357,0.28691202411171357,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","1,0,0",1,1.100,-0.087983259281281923,-0.087983259281281936,1.3877787807814457E-17,1.9259299443872359E-34
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,0,2",2,2.002,-0.56757856631169967,-0.56757856631169967,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,1,1",2,2.011,0.87668847411488326,0.87668847411488326,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,2,0",2,2.020,-0.59713937591170896,-0.59713937591170907,1.1102230246251565E-16,1.2325951644078309E-32
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","1,0,1",2,2.101,0.048165737032503826,0.048165737032503826,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","1,1,0",2,2.110,0.36053928486455428,0.36053928486455428,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","2,0,0",2,2.200,-0.32664013458057628,-0.32664013458057634,5.5511151231257827E-17,3.0814879110195774E-33
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,0,3",3,3.003,-0.25280471137078131,-0.25280471137078137,5.5511151231257827E-17,3.0814879110195774E-33
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,1,2",3,3.012,0.86216889311953349,0.86216889311953337,1.1102230246251565E-16,1.2325951644078309E-32
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,2,1",3,3.021,-1.1994717668506014,-1.1994717668506016,2.2204460492503131E-16,4.9303806576313238E-32
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,3,0",3,3.030,-0.53346076019052746,-0.53346076019052746,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","1,0,2",3,3.102,-0.085002400238499198,-0.085002400238499198,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","1,1,1",3,3.111,0.14004216988857218,0.14004216988857218,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","1,2,0",3,3.120,0.39373731423290226,0.39373731423290226,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","2,0,1",3,3.201,-0.24473419749038547,-0.24473419749038544,2.7755575615628914E-17,7.7037197775489434E-34
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","2,1,0",3,3.210,-0.058469777861780925,-0.058469777861780946,2.0816681711721685E-17,4.3333423748712807E-34
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","3,0,0",3,3.300,0.2296187334679046,0.22961873346790457,2.7755575615628914E-17,7.7037197775489434E-34
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,0,4",4,4.004,0.36203444510020799,0.36203444510020805,5.5511151231257827E-17,3.0814879110195774E-33
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,1,3",4,4.013,-0.66915402255064427,-0.66915402255064427,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,2,2",4,4.022,-1.0174474407091865,-1.0174474407091865,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,3,1",4,4.031,-1.1845113723679388,-1.1845113723679388,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,4,0",4,4.040,0.37599825685754096,0.37599825685754101,5.5511151231257827E-17,3.0814879110195774E-33
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","1,0,3",4,4.103,-0.062276281041978243,-0.062276281041978257,1.3877787807814457E-17,1.9259299443872359E-34
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","1,1,2",4,4.112,0.046232345268526882,0.046232345268526882,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","1,2,1",4,4.121,-0.12352992529210653,-0.12352992529210653,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","1,3,0",4,4.130,-0.30251221760894409,-0.30251221760894398,1.1102230246251565E-16,1.2325951644078309E-32
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","2,0,2",4,4.202,0.1820199204305295,0.1820199204305295,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","2,1,1",4,4.211,-0.21600024936037468,-0.21600024936037465,2.7755575615628914E-17,7.7037197775489434E-34
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","2,2,0",4,4.220,0.57446539021029297,0.57446539021029319,2.2204460492503131E-16,4.9303806576313238E-32
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","3,0,1",4,4.301,-0.32836984210078857,-0.32836984210078862,5.5511151231257827E-17,3.0814879110195774E-33
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","3,1,0",4,4.310,-0.76231628292562315,-0.76231628292562337,2.2204460492503131E-16,4.9303806576313238E-32
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","4,0,0",4,4.400,1.8614543271526507,1.8614543271526509,2.2204460492503131E-16,4.9303806576313238E-32
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,0,5",5,5.005,0.30225730792842492,0.30225730792842548,5.5511151231257827E-16,3.0814879110195774E-31
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,1,4",5,5.014,-0.59690951109060175,-0.59690951109060175,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,2,3",5,5.023,2.6234328707048808,2.6234328707048813,4.4408920985006262E-16,1.9721522630525295E-31
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,3,2",5,5.032,-2.3298260214028348,-2.3298260214028343,4.4408920985006262E-16,1.9721522630525295E-31
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,4,1",5,5.041,0.41595779332362437,0.41595779332362459,2.2204460492503131E-16,4.9303806576313238E-32
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","0,5,0",5,5.050,4.1378866728491506,4.1378866728491515,8.8817841970012523E-16,7.8886090522101181E-31
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","1,0,4",5,5.104,0.064447988117350044,0.064447988117350058,1.3877787807814457E-17,1.9259299443872359E-34
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","1,1,3",5,5.113,-0.1192887247321483,-0.1192887247321483,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","1,2,2",5,5.122,-0.099009485685551665,-0.099009485685551693,2.7755575615628914E-17,7.7037197775489434E-34
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","1,3,1",5,5.131,-0.37450004206985282,-0.37450004206985277,5.5511151231257827E-17,3.0814879110195774E-33
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","1,4,0",5,5.140,-2.6574571346002607,-2.6574571346002602,4.4408920985006262E-16,1.9721522630525295E-31
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","2,0,3",5,5.203,0.24332314308943803,0.24332314308943809,5.5511151231257827E-17,3.0814879110195774E-33
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","2,1,2",5,5.212,0.1802207196577546,0.18022071965775457,2.7755575615628914E-17,7.7037197775489434E-34
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","2,2,1",5,5.221,0.059456390648533662,0.059456390648533634,2.7755575615628914E-17,7.7037197775489434E-34
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","2,3,0",5,5.230,1.2333148239924467,1.2333148239924467,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","3,0,2",5,5.302,0.25021247580566064,0.25021247580566064,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","3,1,1",5,5.311,-0.47238715482865123,-0.47238715482865118,5.5511151231257827E-17,3.0814879110195774E-33
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","3,2,0",5,5.320,-1.6413737856525885,-1.6413737856525885,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","4,0,1",5,5.401,0.92568521621652877,0.92568521621652877,0,0
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","4,1,0",5,5.410,0.56625356546573613,0.56625356546573657,4.4408920985006262E-16,1.9721522630525295E-31
mixed_3d,mixed,3,4,"-0.25670182098593486;-0.59200131442843551;0.65205526369392552","5,0,0",5,5.500,0.0843670416556207,0.084367041655620839,1.3877787807814457E-16,1.9259299443872359E-32
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,0,1",1,1.001,0.32941813348722643,0.32941813348722643,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,1,0",1,1.010,0.27058446756875387,0.27058446756875387,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","1,0,0",1,1.100,-0.03139564860629751,-0.031395648606297538,2.7755575615628914E-17,7.7037197775489434E-34
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,0,2",2,2.002,-0.26186901145305297,-0.26186901145305302,5.5511151231257827E-17,3.0814879110195774E-33
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,1,1",2,2.011,0.29564265778967952,0.29564265778967952,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,2,0",2,2.020,0.14067914273646642,0.14067914273646645,2.7755575615628914E-17,7.7037197775489434E-34
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","1,0,1",2,2.101,-0.19711510618136108,-0.19711510618136108,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","1,1,0",2,2.110,0.20045794508550652,0.20045794508550654,2.7755575615628914E-17,7.7037197775489434E-34
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","2,0,0",2,2.200,0.18244991870683402,0.182449918706834,2.7755575615628914E-17,7.7037197775489434E-34
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,0,3",3,3.003,-0.36060263688824418,-0.36060263688824423,5.5511151231257827E-17,3.0814879110195774E-33
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,1,2",3,3.012,0.86676453877887061,0.86676453877887072,1.1102230246251565E-16,1.2325951644078309E-32
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,2,1",3,3.021,-0.63325063953467531,-0.63325063953467531,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,3,0",3,3.030,-0.39503994923285479,-0.39503994923285479,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","1,0,2",3,3.102,0.020899815058025361,0.020899815058025364,3.4694469519536142E-18,1.2037062152420224E-35
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","1,1,1",3,3.111,-0.1030833897925429,-0.10308338979254289,1.3877787807814457E-17,1.9259299443872359E-34
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","1,2,0",3,3.120,0.12676301001836515,0.12676301001836515,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","2,0,1",3,3.201,-0.072055256065736262,-0.072055256065736262,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","2,1,0",3,3.210,-0.34432680930843379,-0.3443268093084339,1.1102230246251565E-16,1.2325951644078309E-32
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","3,0,0",3,3.300,0.040766082894504438,0.040766082894504473,3.4694469519536142E-17,1.2037062152420224E-33
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,0,4",4,4.004,0.10776977511810121,0.10776977511810124,2.7755575615628914E-17,7.7037197775489434E-34
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,1,3",4,4.013,-0.17817109753570229,-0.17817109753570226,2.7755575615628914E-17,7.7037197775489434E-34
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,2,2",4,4.022,-2.0581825109859637,-2.0581825109859637,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,3,1",4,4.031,-0.46441696252358777,-0.46441696252358777,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,4,0",4,4.040,-1.3210529462112151,-1.3210529462112151,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","1,0,3",4,4.103,0.1939966558412593,0.1939966558412593,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","1,1,2",4,4.112,0.1138260068045754,0.1138260068045754,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","1,2,1",4,4.121,0.13299352438739487,0.13299352438739487,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","1,3,0",4,4.130,-0.11593750905510473,-0.11593750905510466,6.9388939039072284E-17,4.8148248609680896E-33
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","2,0,2",4,4.202,0.012803395785820446,0.012803395785820447,1.7347234759768071E-18,3.009265538105056E-36
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","2,1,1",4,4.211,0.020676947928740013,0.02067694792874001,3.4694469519536142E-18,1.2037062152420224E-35
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","2,2,0",4,4.220,-0.62124899908874742,-0.62124899908874742,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","3,0,1",4,4.301,0.54797211687711755,0.54797211687711733,2.2204460492503131E-16,4.9303806576313238E-32
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","3,1,0",4,4.310,0.10991770131989893,0.10991770131989897,4.163336342344337E-17,1.7333369499485123E-33
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","4,0,0",4,4.400,-0.85603769408886954,-0.85603769408886954,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,0,5",5,5.005,0.36604961844253764,0.36604961844253842,7.7715611723760958E-16,6.0397163055983716E-31
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,1,4",5,5.014,-0.28803080686686522,-0.28803080686686522,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,2,3",5,5.023,0.65578450968360913,0.65578450968360902,1.1102230246251565E-16,1.2325951644078309E-32
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,3,2",5,5.032,-0.12659381206755901,-0.12659381206755904,2.7755575615628914E-17,7.7037197775489434E-34
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,4,1",5,5.041,0.38544103794796725,0.38544103794796736,1.1102230246251565E-16,1.2325951644078309E-32
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","0,5,0",5,5.050,0.88360354467446112,0.88360354467446112,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","1,0,4",5,5.104,-0.036309738691520536,-0.036309738691520557,2.0816681711721685E-17,4.3333423748712807E-34
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","1,1,3",5,5.113,0.11483054581794062,0.11483054581794061,1.3877787807814457E-17,1.9259299443872359E-34
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","1,2,2",5,5.122,-0.24599960132064819,-0.24599960132064819,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","1,3,1",5,5.131,0.67315141696801883,0.67315141696801861,2.2204460492503131E-16,4.9303806576313238E-32
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","1,4,0",5,5.140,-0.038282213590034836,-0.038282213590035134,2.9837243786801082E-16,8.9026111679299977E-32
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","2,0,3",5,5.203,0.071743411031726087,0.071743411031726129,4.163336342344337E-17,1.7333369499485123E-33
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","2,1,2",5,5.212,0.0050407118379238681,0.0050407118379238707,2.6020852139652106E-18,6.770847460736376E-36
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","2,2,1",5,5.221,0.028232436313979467,0.028232436313979464,3.4694469519536142E-18,1.2037062152420224E-35
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","2,3,0",5,5.230,0.60884297845743973,0.60884297845743973,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","3,0,2",5,5.302,-0.11235020084359076,-0.11235020084359075,1.3877787807814457E-17,1.9259299443872359E-34
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","3,1,1",5,5.311,0.41450061820542905,0.41450061820542905,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","3,2,0",5,5.320,0.72478464273500531,0.72478464273500554,2.2204460492503131E-16,4.9303806576313238E-32
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","4,0,1",5,5.401,-0.83175111972382743,-0.83175111972382743,0,0
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","4,1,0",5,5.410,1.0498475457247309,1.0498475457247305,4.4408920985006262E-16,1.9721522630525295E-31
mixed_3d,mixed,3,5,"0.70236360239189366;-0.41793480112986442;0.20188591742502326","5,0,0",5,5.500,1.9562836558415553,1.9562836558415559,6.6613381477509392E-16,4.4373425918681914E-31
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","0,0,1",1,1.001,0.40233559526070062,0.40233559526070062,0,0
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","0,1,0",1,1.010,-0.0038151974331548308,-0.0038151974331548308,0,0
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","1,0,0",1,1.100,-0.059099639708629505,-0.059099639708629512,6.9388939039072284E-18,4.8148248609680896E-35
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","0,0,2",2,2.002,-0.26919728108547381,-0.26919728108547381,0,0
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","0,1,1",2,2.011,0.35831490173870173,0.35831490173870173,0,0
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","0,2,0",2,2.020,-0.21968644598644546,-0.21968644598644546,0,0
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","1,0,1",2,2.101,0.069180560368627741,0.069180560368627741,0,0
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","1,1,0",2,2.110,0.39735481210016732,0.39735481210016732,0,0
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","2,0,0",2,2.200,-0.17723769588111926,-0.17723769588111926,0,0
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","0,0,3",3,3.003,-0.43553199149001165,-0.43553199149001165,0,0
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","0,1,2",3,3.012,0.73029268579578799,0.7302926857957881,1.1102230246251565E-16,1.2325951644078309E-32
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","0,2,1",3,3.021,-0.78266887449950318,-0.7826688744995034,2.2204460492503131E-16,4.9303806576313238E-32
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","0,3,0",3,3.030,-0.091826336332768849,-0.091826336332768863,1.3877787807814457E-17,1.9259299443872359E-34
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","1,0,2",3,3.102,-0.034462247241802205,-0.034462247241802205,0,0
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","1,1,1",3,3.111,0.072840380867519455,0.072840380867519455,0,0
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","1,2,0",3,3.120,0.39727063063432522,0.39727063063432516,5.5511151231257827E-17,3.0814879110195774E-33
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","2,0,1",3,3.201,-0.37950076744510308,-0.37950076744510303,5.5511151231257827E-17,3.0814879110195774E-33
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","2,1,0",3,3.210,0.089734168861941271,0.089734168861941313,4.163336342344337E-17,1.7333369499485123E-33
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","3,0,0",3,3.300,0.33758547745580458,0.33758547745580458,0,0
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","0,0,4",4,4.004,0.13940707108490147,0.1394070710849015,2.7755575615628914E-17,7.7037197775489434E-34
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","0,1,3",4,4.013,-0.22272825942241051,-0.22272825942241051,0,0
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","0,2,2",4,4.022,-1.8289919395733856,-1.8289919395733854,2.2204460492503131E-16,4.9303806576313238E-32
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","0,3,1",4,4.031,-0.77684254205539371,-0.77684254205539349,2.2204460492503131E-16,4.9303806576313238E-32
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","0,4,0",4,4.040,0.72903493403737718,0.72903493403737729,1.1102230246251565E-16,1.2325951644078309E-32
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","1,0,3",4,4.103,-0.07250019999155885,-0.072500199991558864,1.3877787807814457E-17,1.9259299443872359E-34
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","1,1,2",4,4.112,0.063386118752913639,0.063386118752913653,1.3877787807814457E-17,1.9259299443872359E-34
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","1,2,1",4,4.121,-0.12539071038370336,-0.12539071038370339,2.7755575615628914E-17,7.7037197775489434E-34
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","1,3,0",4,4.130,-0.65747198629978443,-0.65747198629978443,0,0
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","2,0,2",4,4.202,0.097240246576071485,0.097240246576071471,1.3877787807814457E-17,1.9259299443872359E-34
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","2,1,1",4,4.211,-0.26416000500354331,-0.26416000500354331,0,0
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","2,2,0",4,4.220,0.51123044179876931,0.51123044179876931,0,0
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","3,0,1",4,4.301,-0.38857770783484369,-0.3885777078348438,1.1102230246251565E-16,1.2325951644078309E-32
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","3,1,0",4,4.310,-0.91491056372421431,-0.91491056372421453,2.2204460492503131E-16,4.9303806576313238E-32
mixed_3d,mixed,3,6,"-0.18130240871852776;-0.39714064130842341;0.25489539397595984","4,0,0",4,4.400,1.2473940438670628,1.2473940438670628,0,0
